user.id,timestamp,calories,cost,healthy_level,ingredients,name,protein,salty_sweet,snack_image,sodium,sugar,when,why
ids-19,2023-08-22 08:38:15,90,$1 to < $3,3,12,chewy,5,Sweet,SKIPPED,120,12,evening,energy
ids-7,2023-08-22 08:38:12,0,$1 to < $3,1,10,Starburst,0,Sweet,7abf6684-a54b-4c46-b238-f649206a7067,0,0,morning,availability
ids-18,2023-08-22 08:37:55,140,$1 to < $3,2,11,shortbread lorna doone cookies ,1,Sweet,SKIPPED,150,5,night,availability
ids-23,2023-08-22 08:37:28,90,$3 to < $7,3,19,Tropical Punch,0,Sweet,27b7b138-6e2e-4bbb-98b2-5d7b206a7067,15,25,evening,hungry/thirsty
ids-13,2023-08-22 08:37:14,95,$1 to < $3,4,4,oatmeal ,5,Sweet,SKIPPED,334,1,evening,hungry/thirsty
ids-12,2023-08-22 08:37:09,78,$1 to < $3,4,0,boiled egg,6,Salty,30a374a8-b3c4-4e78-929b-4ce2206a7067,65,0.1,night,availability
ids-16,2023-08-22 08:37:07,100,$1 to < $3,2,33,Quaker Chewy Chocolate Chip Granola Bars,1,Sweet,SKIPPED,70,7,morning,availability
ids-3,2023-08-22 08:37:00,117,$1 to < $3,3,17,sour punch kids ,0,Salty,SKIPPED,30,30,afternoon,availability
ids-2,2023-08-22 08:36:11,99,$3 to < $7,4,7,whole corn,3,Salty,SKIPPED,248,3,night,availability
ids-30,2023-08-22 08:35:49,140,$0 to < $1,2,27,Doritos ,2,Salty,SKIPPED,190,0,afternoon,availability
ids-26,2023-08-22 08:35:45,160,$1 to < $3,3,20,chips ahoy,1,Sweet,SKIPPED,110,11,night,availability
ids-29,2023-08-22 08:35:45,50,$0 to < $1,1,13,vero mango ,0,Salty,6f1f23f6-330d-4b71-8d29-18f5206a7067,220,9,afternoon,craving
ids-7,2023-08-22 08:35:38,110,$1 to < $3,1,19,Hot Funyuns,1,Salty,823a7808-c4b3-445c-8c57-e7a6206a7067,220,0,morning,availability
ids-23,2023-08-22 08:35:17,110,$3 to < $7,3,16,Fruit Punch ,0,Sweet,8ee560b8-e12b-40cd-9f41-4627206a7067,80,29,afternoon,craving
ids-20,2023-08-22 08:35:10,170,$1 to < $3,1,40,Hot Cheetos,1,Salty,SKIPPED,250,0,evening,craving
ids-22,2023-08-22 08:35:07,140,$3 to < $7,3,8,Goldfish Crackers,4,Salty,SKIPPED,290,0,afternoon,hungry/thirsty
ids-34,2023-08-22 08:34:46,160,$3 to < $7,1,15,Oreos,1,Sweet,SKIPPED,135,14,morning,craving
ids-3,2023-08-22 08:34:42,120,$3 to < $7,2,9,pizza ,30,Salty,SKIPPED,20,10,evening,craving
ids-2,2023-08-22 08:28:16,300,$3 to < $7,3,8,extra most bestest pepperoni pizza,16,Salty,SKIPPED,696,2,night,availability
ids-2,2023-08-22 08:24:11,160,$3 to < $7,2,7,sour cream and onion lays,2,Salty,SKIPPED,170,1,evening,availability
ids-7,2023-08-21 17:39:02,120,$1 to < $3,1,12,Sour Patch watermelons,0,Sweet,420a9862-9956-49d1-906e-6b80206a7067,40,25,evening,craving
ids-7,2023-08-21 17:24:38,210,$1 to < $3,1,14,Hershey's almond,4,Sweet,12846a0d-b678-421b-975c-eaf2206a7067,25,19,evening,availability
ids-9,2023-08-21 10:11:57,90,$3 to < $7,4,3,smoothie,3,Sweet,SKIPPED,71,18,afternoon,craving
ids-7,2023-08-21 10:10:09,150,$1 to < $3,1,18,Crunch Bar,2,Sweet,19ff78a5-2cb0-479f-b2a6-1636206a7067,45,17,evening,availability
ids-9,2023-08-21 10:09:46,160,$0 to < $1,3,6,nature valley ,5,Salty,SKIPPED,3,12,evening,energy
ids-22,2023-08-21 10:09:31,160,$7 or more,1,7,Fritos,2,Salty,SKIPPED,170,0,afternoon,hungry/thirsty
ids-12,2023-08-21 10:08:38,217,$1 to < $3,1,12,Gummy bears ,5,Sweet,d87d31a4-5d67-46b6-81f7-a361206a7067,25,30,morning,craving
ids-9,2023-08-21 10:07:52,166,$1 to < $3,1,2,ice cream sandiwch ,3,Sweet,SKIPPED,8,6,afternoon,craving
ids-15,2023-08-21 10:07:14,120,$1 to < $3,2,4,Rice Cakes,2,Sweet,SKIPPED,85,7,morning,energy
ids-22,2023-08-21 10:06:40,160,$7 or more,1,7,Lays original potato chips ,2,Salty,SKIPPED,170,0,afternoon,hungry/thirsty
ids-9,2023-08-21 10:06:04,95,$0 to < $1,5,1,apple ,1,Sweet,SKIPPED,3,19,night,hungry/thirsty
ids-15,2023-08-21 10:05:37,210,$1 to < $3,1,5,DR Pepper ,0,Sweet,SKIPPED,80,55,night,social
ids-28,2023-08-21 10:05:10,160,$3 to < $7,3,18,Trix,2,Sweet,SKIPPED,180,12,morning,hungry/thirsty
ids-18,2023-08-21 10:04:55,150,$1 to < $3,3,8,cheeze itz,3,Salty,SKIPPED,230,0,evening,availability
ids-19,2023-08-21 10:04:28,20,$3 to < $7,4,9,snack,3,Salty,SKIPPED,200,40,afternoon,craving
ids-33,2023-08-21 10:04:21,158,$3 to < $7,1,11,sour patch kids,0,Sweet,SKIPPED,18,24,afternoon,hungry/thirsty
ids-9,2023-08-21 10:04:16,60,$0 to < $1,5,1,orange ,1,Sweet,SKIPPED,0,12,morning,craving
ids-22,2023-08-21 10:03:27,150,$7 or more,1,7,Doritos nacho cheese,2,Salty,SKIPPED,210,0,afternoon,hungry/thirsty
ids-7,2023-08-21 10:03:22,120,$3 to < $7,3,3,Apple Juice,1,Sweet,3f2f50e2-7a0e-4969-848a-7cae206a7067,30,28,morning,hungry/thirsty
ids-9,2023-08-21 10:03:19,250,$1 to < $3,2,3,lucnchable ,13,Sweet,SKIPPED,4,7,afternoon,availability
ids-19,2023-08-21 10:02:50,20,$3 to < $7,2,8,fruit snacks ,1,Sweet,SKIPPED,12,5,morning,craving
ids-18,2023-08-21 10:02:31,260,$1 to < $3,3,40,luncables turkey and cheddar ,13,Salty,SKIPPED,740,4,afternoon,craving
ids-12,2023-08-21 10:02:20,320,$3 to < $7,3,7,Gyoza,14,Salty,96fdf937-e02a-43be-b221-a75a206a7067,960,0,night,craving
ids-9,2023-08-21 10:01:37,90,$0 to < $1,5,1,banana,10,Sweet,SKIPPED,4,12.5,morning,energy
ids-18,2023-08-21 10:01:02,80,$3 to < $7,3,10,fruit by the foot ,0,Sweet,SKIPPED,50,10,afternoon,craving
ids-9,2023-08-21 10:00:39,342,$1 to < $3,3,3,peanut butter sandwich ,12.2,Sweet,SKIPPED,370,18,afternoon,craving
ids-35,2023-08-21 10:00:32,85,$1 to < $3,3,1,string cheese,6.5,Salty,SKIPPED,198,0.5,morning,craving
ids-25,2023-08-21 09:59:53,210,$1 to < $3,3,6,peanut butter jelly sandwich ,6,Sweet,SKIPPED,210,10,morning,energy
ids-15,2023-08-21 09:59:42,140,$7 or more,2,4,Movie Popcorn ,2,Salty,SKIPPED,340,0,night,social
ids-7,2023-08-21 09:59:33,210,$1 to < $3,2,18,Uncrustables,6,Sweet,7303dff5-dd45-4e1e-801d-c169206a7067,220,10,morning,availability
ids-18,2023-08-21 09:59:01,150,$3 to < $7,3,10,reese's pieces,3,Sweet,SKIPPED,35,16,night,craving
ids-15,2023-08-21 09:57:58,150,$1 to < $3,1,5,Doritos Flaming Hot ,2,Salty,SKIPPED,200,0,afternoon,social
ids-25,2023-08-21 09:57:25,170,$1 to < $3,1,9,hot Cheetos ,1,Salty,SKIPPED,260,0,evening,craving
ids-7,2023-08-21 09:56:22,140,$1 to < $3,1,20,Doritos,2,Salty,97e73fd2-be45-47a6-ae7c-10aa206a7067,210,0,evening,availability
ids-24,2023-08-21 09:56:21,363,$3 to < $7,1,5,Birria ,28,Salty,SKIPPED,259,4.1,afternoon,craving
ids-30,2023-08-21 09:55:58,60,$3 to < $7,2,10,kool aid ,0,Sweet,SKIPPED,0,14,afternoon,craving
ids-15,2023-08-21 09:55:41,180,$3 to < $7,1,4,"Spitz, Sunflower seads Cracked pepper ",7,Salty,SKIPPED,600,1,afternoon,emotional
ids-25,2023-08-21 09:54:45,140,$1 to < $3,1,9,doritos,2,Salty,SKIPPED,210,0,afternoon,other
ids-12,2023-08-21 09:54:25,4.9,$1 to < $3,4,5,Chai Tea,0.1,Sweet,e7afc8d6-538d-4797-86f0-6a5b206a7067,0.8,0,afternoon,other
ids-33,2023-08-21 09:53:55,56,$3 to < $7,1,17,oreos,0.6,Sweet,SKIPPED,47,4.9,evening,craving
ids-15,2023-08-21 09:53:47,100,$1 to < $3,2,6,Fruti punch arizona ,0,Sweet,SKIPPED,10,25,night,hungry/thirsty
ids-30,2023-08-21 09:53:38,45,$1 to < $3,4,1,Strawberries ,1,Sweet,SKIPPED,0,7,night,other
ids-7,2023-08-21 09:53:12,110,$1 to < $3,1,13,Sour Patch,0,Sweet,364de8ed-1616-47bf-996c-8943206a7067,25,24,night,craving
ids-24,2023-08-21 09:52:59,260,$3 to < $7,1,5,Bread Sticks ,12,Salty,SKIPPED,713,2.5,night,craving
ids-25,2023-08-21 09:52:16,100,$1 to < $3,3,12,Quaker Chewy Chocolate Chip Granola Bars ,1,Sweet,SKIPPED,70,7,night,hungry/thirsty
ids-35,2023-08-21 09:52:10,170,$1 to < $3,2,5,oat meal cream pie,1,Sweet,SKIPPED,170,13,afternoon,craving
ids-28,2023-08-21 09:51:34,170,$1 to < $3,2,18,Hot Cheetos,1,Salty,SKIPPED,250,0,evening,availability
ids-30,2023-08-21 09:51:27,140,$3 to < $7,3,14,Chip ahoy chewy,1,Sweet,SKIPPED,85,11,afternoon,craving
ids-20,2023-08-21 09:51:24,150,$1 to < $3,1,34,Hot Fries,2,Salty,SKIPPED,270,0.5,night,craving
ids-33,2023-08-21 09:51:10,90,$3 to < $7,1,12,lifesaver gummies,1,Sweet,SKIPPED,0,18,evening,hungry/thirsty
ids-25,2023-08-21 09:51:09,100,$1 to < $3,3,8, Quaker Chewy Chocolate Chip Granola Bars ,1,Sweet,SKIPPED,70,7,evening,availability
ids-24,2023-08-21 09:50:42,285,$3 to < $7,2,6,Pizza ,12.2,Sweet,SKIPPED,640,3.8,night,craving
ids-20,2023-08-21 09:50:05,110,$1 to < $3,2,10,Chobani Strawberry Yogurt,11,Sweet,SKIPPED,55,14,morning,energy
ids-31,2023-08-21 09:49:29,320,$1 to < $3,2,21,Hot Pocket (Pizza),10,Sweet,SKIPPED,530,3,evening,availability
ids-3,2023-08-21 09:49:28,110,$3 to < $7,2,8,cookies,0,Sweet,SKIPPED,0.3,20,afternoon,hungry/thirsty
ids-23,2023-08-21 09:49:18,303,$3 to < $7,4,17,snickers,2,Sweet,6e2f906c-2498-4f91-bfef-7d38206a7067,310,20,evening,craving
ids-21,2023-08-21 09:49:13,150,$3 to < $7,2,31,sugar cookies,1,Sweet,SKIPPED,85,15,afternoon,emotional
ids-24,2023-08-21 09:48:39,250,$1 to < $3,1,4,French Vanilla ,16,Sweet,SKIPPED,250,22,morning,other
ids-12,2023-08-21 09:48:33,42,$0 to < $1,3,0,Tuna fruit ,0.8,Sweet,7f0e3005-5513-41f2-a664-af49206a7067,5,0,morning,social
ids-33,2023-08-21 09:48:32,16,$1 to < $3,5,2,carrots,0.4,Sweet,SKIPPED,27,1.6,afternoon,craving
ids-18,2023-08-21 09:48:26,180,$3 to < $7,4,18,bbq lays ,2,Sweet,SKIPPED,150,2,evening,availability
ids-33,2023-08-21 09:47:04,150,$3 to < $7,1,25,barbecue chips,2,Salty,SKIPPED,150,2,evening,craving
ids-19,2023-08-21 09:46:18,120,$1 to < $3,1,19,kitkat,1,Salty,SKIPPED,120,30,morning,availability
ids-3,2023-08-21 09:46:02,117,$1 to < $3,2,8,sour strips ,0,Salty,SKIPPED,30,20,evening,craving
ids-21,2023-08-21 09:45:38,210,$1 to < $3,4,23,lenny and larry protein cookies,8,Salty,SKIPPED,115,12,morning,energy
ids-26,2023-08-21 09:45:25,210,$1 to < $3,3,16,kit-kat,3,Sweet,SKIPPED,30,21,evening,availability
ids-29,2023-08-21 09:45:22,150,$1 to < $3,2,14,pringles small can ,1,Salty,f6c908bc-a631-4fb0-a888-6349206a7067,160,0,afternoon,availability
ids-8,2023-08-21 09:45:22,330,$3 to < $7,1,40,Noodles,0,Salty,760dded0-af7d-4b95-b1b8-a097206a7067,1310,3,afternoon,craving
ids-11,2023-08-21 09:45:04,50,$1 to < $3,4,0,apple,0,Sweet,SKIPPED,0,0,morning,availability
ids-12,2023-08-21 09:44:59,95,$7 or more,1,7,peanut butter cookie,2,Sweet,84fdf726-5f8b-4bfb-b3fb-1b57206a7067,104,0,afternoon,availability
ids-23,2023-08-21 09:44:52,180,$1 to < $3,5,19,Takis,2,Salty,3c6e4a88-32ee-4dd8-933e-b5cb206a7067,410,3,afternoon,availability
ids-31,2023-08-21 09:44:34,280,$1 to < $3,2,23,Twinkie ,2,Sweet,SKIPPED,370,32,evening,other
ids-14,2023-08-21 09:43:54,220,$3 to < $7,3,18,glazed donut,3,Sweet,SKIPPED,280,10,morning,hungry/thirsty
ids-23,2023-08-21 09:43:53,361,$3 to < $7,4,9,sandwich,19,Salty,c78d3195-f389-445a-866f-64c3206a7067,32,6,night,availability
ids-2,2023-08-21 09:43:34,110,$3 to < $7,2,10,sourpatch kids,0,Sweet,SKIPPED,25,24,morning,availability
ids-29,2023-08-21 09:43:19,170,$1 to < $3,2,14,turbos ,2,Salty,1b39f3db-0ef9-4689-a1c0-f70b206a7067,230,0,afternoon,craving
ids-16,2023-08-21 09:43:05,150,$3 to < $7,3,40,"Doritos Flamin Hot Nacho
",2,Salty,SKIPPED,190,1,evening,craving
ids-26,2023-08-21 09:42:20,160,$1 to < $3,3,4,fritos,2,Salty,SKIPPED,170,0,evening,hungry/thirsty
ids-16,2023-08-21 09:42:04,150,$3 to < $7,1,40,Doritos Flamin Hot Nacho,2,Salty,SKIPPED,190,1,afternoon,craving
ids-14,2023-08-21 09:41:44,270,$3 to < $7,4,20,hot pocket,9,Salty,SKIPPED,690,3,evening,craving
ids-2,2023-08-21 09:41:42,150,$3 to < $7,2,10,Doritos: Flaming Hot Nacho,2,Salty,SKIPPED,190,1,night,availability
ids-28,2023-08-21 09:41:31,80,$3 to < $7,3,16,Beef Jerky,10,Salty,SKIPPED,520,6,afternoon,craving
ids-18,2023-08-21 09:41:28,210,$1 to < $3,4,11,sour patch kids,0,Sweet,SKIPPED,50,44,afternoon,craving
ids-21,2023-08-21 09:41:26,170,$1 to < $3,1,24,hot cheetos,1,Salty,SKIPPED,250,0,evening,craving
ids-11,2023-08-21 09:40:56,100,$1 to < $3,1,9,gum,0,Sweet,SKIPPED,0,9,morning,availability
ids-14,2023-08-18 08:47:27,52,$3 to < $7,5,28,twinkie,2.3,Sweet,SKIPPED,370,32,afternoon,craving
ids-6,2023-08-18 08:47:26,152,$3 to < $7,1,8,chips,2,Salty,661e3768-0347-4447-bb83-3c9a206a7067,170,0.1,afternoon,craving
ids-23,2023-08-18 08:46:51,218,$3 to < $7,5,14,kitkat ,2,Sweet,625ec873-1361-48a3-9572-ef69206a7067,220,22,afternoon,craving
ids-7,2023-08-18 08:46:37,70,$1 to < $3,1,11,Jolly Ranchers,0,Sweet,066d8db4-4c6b-4c6a-8ebf-985f206a7067,0,11,evening,availability
ids-35,2023-08-18 08:45:55,62,$1 to < $3,4,4,grapes ,0.6,Sweet,SKIPPED,2,15,morning,availability
ids-23,2023-08-18 08:45:30,160,$3 to < $7,5,17,Cheetos ,2,Salty,159d58c1-b791-4ca2-b277-f4fd206a7067,250,2,night,craving
ids-13,2023-08-18 08:45:17,30,$0 to < $1,5,1,plum,0.5,Sweet,SKIPPED,0,0,afternoon,energy
ids-14,2023-08-18 08:45:10,250,$3 to < $7,5,30,twix,2,Sweet,SKIPPED,105,25,afternoon,craving
ids-29,2023-08-18 08:43:59,80,$1 to < $3,4,14,welchs fruit snacks ,1,Sweet,d03fa6a3-8faf-4578-8843-afda206a7067,20,11,morning,craving
ids-30,2023-08-18 08:43:55,170,$1 to < $3,3,24,pop tart strawberry ,2,Sweet,SKIPPED,115,14,afternoon,availability
ids-23,2023-08-18 08:43:53,110,$1 to < $3,5,15,Doritos ,2,Salty,f6d4756e-b823-43ad-9f17-a6c5206a7067,210,3,evening,craving
ids-32,2023-08-18 08:43:46,230,$3 to < $7,4,22,Kind energy protein bars chocolate chunk,10,Salty,SKIPPED,160,13,evening,hungry/thirsty
ids-13,2023-08-18 08:43:37,51,$0 to < $1,4,1,peach ,1.2,Sweet,SKIPPED,0,0,evening,craving
ids-9,2023-08-18 08:43:32,86,$1 to < $3,3,23,granola bar ,1.5,Sweet,SKIPPED,59,6.7,morning,hungry/thirsty
ids-15,2023-08-18 08:43:12,180,$1 to < $3,2,4,Mango Arizona,0,Sweet,SKIPPED,0,21,night,hungry/thirsty
ids-14,2023-08-18 08:43:12,110,$3 to < $7,4,20,skittles,0,Sweet,SKIPPED,5,21,evening,availability
ids-33,2023-08-18 08:43:02,86,$3 to < $7,5,2,watermelon,1.7,Sweet,SKIPPED,2.9,18,evening,hungry/thirsty
ids-3,2023-08-18 08:43:01,148,$1 to < $3,3,6,cookies ,3,Sweet,SKIPPED,93,45,afternoon,craving
ids-2,2023-08-18 08:42:58,110,$3 to < $7,2,4,skittles,0,Sweet,SKIPPED,5,21,afternoon,availability
ids-23,2023-08-18 08:42:43,110,$3 to < $7,4,15,Orange Juice ,2,Sweet,d4dfbfe1-7940-4264-b39b-c0a1206a7067,30,22,afternoon,hungry/thirsty
ids-35,2023-08-18 08:42:29,500,$1 to < $3,1,5,ramon,10,Salty,SKIPPED,1790,4,evening,craving
ids-7,2023-08-18 08:42:26,150,$1 to < $3,3,19,Glaze Donut,2,Sweet,1ccc89d5-1f56-4d88-b17d-1b8a206a7067,280,1,evening,availability
ids-19,2023-08-18 08:42:17,90,$1 to < $3,3,15,cheez itz,5,Salty,SKIPPED,150,2,morning,craving
ids-21,2023-08-18 08:42:15,170,$1 to < $3,2,27,hot cheetos,1,Salty,SKIPPED,250,0,evening,craving
ids-25,2023-08-18 08:42:14,80,$1 to < $3,3,10,Welch's fruit snacks ,1,Sweet,SKIPPED,20,18,morning,availability
ids-16,2023-08-18 08:42:05,60,$3 to < $7,4,14,Outshine Fruit Ice Bars Lime,0,Sweet,SKIPPED,0,16,afternoon,other
ids-13,2023-08-18 08:42:00,101,$1 to < $3,4,1,pear ,0.6,Sweet,SKIPPED,0,0,afternoon,craving
ids-12,2023-08-18 08:41:57,15,$1 to < $3,4,0,Mini cucumbers ,1.48,Salty,5dd5a133-ac00-4003-81f0-33d2206a7067,0,1.48,night,energy
ids-32,2023-08-18 08:41:51,160,$1 to < $3,3,18,Kit kat king size,1,Sweet,SKIPPED,5,17,morning,availability
ids-15,2023-08-18 08:41:44,170,$1 to < $3,1,6,Lemon hot cheetos,1,Salty,SKIPPED,260,0,evening,craving
ids-29,2023-08-18 08:41:39,410,$3 to < $7,5,25,met-rx protien bar ,32,Sweet,87bee7a1-d1da-478d-85a4-99d7206a7067,320,27,afternoon,energy
ids-2,2023-08-18 08:41:38,240,$3 to < $7,3,4,coca-cola,0,Salty,SKIPPED,75,65,afternoon,availability
ids-23,2023-08-18 08:41:21,110,$3 to < $7,3,12,Fruit Punch ,0,Sweet,824d0eda-dbc3-473b-b612-4332206a7067,80,29,afternoon,hungry/thirsty
ids-14,2023-08-18 08:41:14,80,$1 to < $3,5,18,snickers,1,Sweet,SKIPPED,40,9,evening,craving
ids-30,2023-08-18 08:40:57,150,$1 to < $3,3,16,Lays barbecue ,2,Salty,SKIPPED,150,2,afternoon,availability
ids-11,2023-08-18 08:40:56,50,$1 to < $3,3,0,peach,0,Sweet,SKIPPED,0,0,morning,availability
ids-25,2023-08-18 08:40:46,600,$3 to < $7,3,11,peanut butter jelly ,18,Sweet,SKIPPED,540,29,morning,hungry/thirsty
ids-18,2023-08-18 08:40:29,90,$3 to < $7,3,8,welches berry mix ,0,Sweet,SKIPPED,100,7,afternoon,craving
ids-32,2023-08-18 08:40:14,200,$1 to < $3,2,6,Coca cola 500 ml glass bottle,0,Sweet,SKIPPED,0,55,evening,hungry/thirsty
ids-21,2023-08-18 08:40:08,140,$1 to < $3,3,23,chewy granola bar,7,Salty,SKIPPED,105,8,morning,availability
ids-7,2023-08-18 08:39:59,210,$1 to < $3,1,16,KitKat,2,Sweet,035a769b-c1fd-4410-855f-f1cd206a7067,20,23,morning,availability
ids-23,2023-08-18 08:39:50,140,$3 to < $7,3,14,Gatoraid ,0,Sweet,b77f1f3d-bf33-4f89-88e7-83c9206a7067,270,34,afternoon,hungry/thirsty
ids-13,2023-08-18 08:39:38,100,$1 to < $3,4,23,chewy granola bar ,1,Sweet,SKIPPED,70,8,afternoon,craving
ids-2,2023-08-18 08:39:32,160,$3 to < $7,2,8,Cheetos puffs,2,Salty,SKIPPED,270,1,afternoon,availability
ids-3,2023-08-18 08:39:29,80,$3 to < $7,3,10,fruit snacks ,1,Sweet,SKIPPED,20,11,afternoon,craving
ids-15,2023-08-18 08:39:26,130,$1 to < $3,2,4,little caesars breadstick ,4,Salty,SKIPPED,210,1,afternoon,hungry/thirsty
ids-11,2023-08-18 08:39:12,5,$3 to < $7,5,0,cherry,0,Sweet,SKIPPED,0,0,evening,availability
ids-29,2023-08-18 08:38:52,270,$1 to < $3,2,13,hot fries ,3,Salty,30132f93-5f06-43f1-b655-2fa8206a7067,490,1,afternoon,craving
ids-18,2023-08-18 08:38:35,100,$3 to < $7,3,9,quaker chewy peanut butter chocalte chip ,2,Salty,SKIPPED,95,7,evening,hungry/thirsty
ids-14,2023-08-18 08:38:35,170,$1 to < $3,5,23,popt art,2,Sweet,SKIPPED,115,14,morning,availability
ids-33,2023-08-18 08:38:11,250,$3 to < $7,1,17,snickers,4.4,Sweet,SKIPPED,117,26,afternoon,availability
ids-22,2023-08-18 08:38:09,90,$3 to < $7,3,6,Made Good Granola bar chocolate chip,1,Salty,SKIPPED,0,6,morning,hungry/thirsty
ids-24,2023-08-18 08:38:08,120,$1 to < $3,1,6,Hot fires ,0,Sweet,SKIPPED,300,1,night,craving
ids-30,2023-08-18 08:38:02,140,$1 to < $3,3,4,popcorn ,1,Sweet,SKIPPED,110,8,afternoon,other
ids-11,2023-08-18 08:37:56,100,$1 to < $3,1,9,gummy bear ,0,Sweet,SKIPPED,5,4,evening,availability
ids-17,2023-08-18 08:37:38,69,$1 to < $3,3,6,toast ,3.2,Salty,SKIPPED,146,1.6,morning,hungry/thirsty
ids-20,2023-08-18 08:37:28,62,$3 to < $7,5,1,Nectarine,1.5,Sweet,SKIPPED,0,11.2,morning,energy
ids-2,2023-08-18 08:37:24,80,$3 to < $7,2,7,gummy fruit snacks,1,Sweet,SKIPPED,20,11,afternoon,availability
ids-23,2023-08-18 08:37:06,140,$3 to < $7,5,12,Chip Ahoy Cookie ,2,Sweet,ca8868e1-a682-48f9-8782-6107206a7067,68,30,evening,craving
ids-25,2023-08-18 08:36:56,290,$1 to < $3,3,13,honey bum ,3,Sweet,SKIPPED,210,17,morning,craving
ids-3,2023-08-18 08:36:39,93,$1 to < $3,4,5,popcorn ,3,Salty,SKIPPED,0.7,0.2,afternoon,hungry/thirsty
ids-34,2023-08-18 08:36:33,280,$1 to < $3,2,13,Snicker bar,4,Sweet,SKIPPED,140,30,afternoon,craving
ids-11,2023-08-18 08:36:08,209,$1 to < $3,1,4,muffin,0,Sweet,SKIPPED,391,3,morning,availability
ids-13,2023-08-18 08:35:39,35,$0 to < $1,5,9,rice cake ,0.7,Salty,SKIPPED,15,0,morning,energy
ids-18,2023-08-18 08:35:04,50,$3 to < $7,2,7,pulaparind,0,Sweet,SKIPPED,120,10,afternoon,craving
ids-29,2023-08-18 08:35:00,410,$3 to < $7,5,25,met-rx protein bar 32 grams ,32,Sweet,234deae2-de2c-40f3-a0ef-b2f9206a7067,320,25,afternoon,energy
ids-25,2023-08-18 08:34:46,270,$1 to < $3,1,12,hot fries ,3,Salty,SKIPPED,490,1,morning,hungry/thirsty
ids-20,2023-08-18 08:34:39,140,$3 to < $7,2,4,Skinny Popcorn Kettle,3,Sweet,SKIPPED,110,7,night,energy
ids-30,2023-08-18 08:34:29,143,$1 to < $3,3,8,donuts ,2.4,Sweet,SKIPPED,86,9.2,morning,craving
ids-16,2023-08-18 08:34:23,120,$3 to < $7,2,15,honey bunches of oats nutrition without milk,1,Sweet,SKIPPED,150,7,morning,availability
ids-34,2023-08-18 08:34:14,80,$0 to < $1,2,20,Gushers,0,Sweet,SKIPPED,45,10,afternoon,craving
ids-24,2023-08-18 08:33:38,481,$7 or more,1,5,bagel Bites ,22,Salty,SKIPPED,841,3,evening,craving
ids-22,2023-08-18 08:33:03,130,$3 to < $7,1,7,Nutter Butter peanut butter sandwich cookies,2,Sweet,SKIPPED,100,8,afternoon,craving
ids-30,2023-08-18 08:32:25,150,$1 to < $3,2,14,hot fries ,2,Sweet,SKIPPED,280,1,afternoon,craving
ids-16,2023-08-18 08:31:27,100,$7 or more,2,38,quaker chewy chocolate chip,1,Sweet,SKIPPED,70,7,morning,availability
ids-8,2023-08-18 08:24:22,330,$1 to < $3,1,40,Noodles,6,Salty,5db13184-8cb4-45fd-806b-d3ab206a7067,1000,0,afternoon,craving
ids-31,2023-08-17 23:21:39,130,$3 to < $7,3,33,donut,3,Sweet,SKIPPED,110,4,afternoon,social
