user.id,timestamp,calories,cost,healthy_level,ingredients,name,protein,salty_sweet,snack_image,sodium,sugar,when,why
ids-31,2023-08-17 23:17:17,100,$1 to < $3,3,15,granola bar ,3,Sweet,SKIPPED,140,11,evening,availability
ids-31,2023-08-17 23:14:50,35,$3 to < $7,3,4,rice cake ,1,Sweet,4c32a08a-e3ec-4bbc-82ce-a74b206a7067,15,0,afternoon,availability
ids-31,2023-08-17 23:10:29,210,$1 to < $3,4,19,honeybun,3,Sweet,SKIPPED,160,10,morning,hungry/thirsty
ids-31,2023-08-17 23:08:22,470,$3 to < $7,4,5,Croissant,8,Salty,afcfec44-c2c0-4436-8f6f-671b206a7067,540,19,morning,hungry/thirsty
ids-34,2023-08-17 22:58:19,260,$1 to < $3,2,20,nutter butter,3,Sweet,SKIPPED,210,22,afternoon,craving
ids-34,2023-08-17 22:55:44,180,$1 to < $3,2,15,Rice Pudding,3,Sweet,SKIPPED,75,12,morning,craving
ids-34,2023-08-17 22:20:45,180,$3 to < $7,3,15,Trail Miz ,5,Salty,SKIPPED,0,7,afternoon,availability
ids-34,2023-08-17 22:18:50,190,$0 to < $1,3,13,Nature Valley Granola Bar,3,Sweet,SKIPPED,140,11,afternoon,energy
ids-34,2023-08-17 22:05:28,150,$1 to < $3,3,20,Cheez its,2,Salty,SKIPPED,270,2,afternoon,availability
ids-34,2023-08-17 21:58:34,130,$0 to < $1,3,15,Popcorn,3,Salty,SKIPPED,290,0,afternoon,availability
ids-34,2023-08-17 21:55:38,170,$1 to < $3,2,15,Strawberry pop tart ,2,Sweet,SKIPPED,115,14,morning,availability
ids-16,2023-08-17 20:34:48,100,$3 to < $7,2,38,quaker chewy chocolate chip,1,Sweet,SKIPPED,75,5,morning,availability
ids-16,2023-08-17 20:15:19,160,$1 to < $3,3,10,mom: quakers strawberry and cream oatmeal,4,Sweet,SKIPPED,220,12,morning,energy
ids-16,2023-08-17 20:00:40,180,$3 to < $7,2,4,dad: extra large virginia peanuts with sea salt,7,Salty,SKIPPED,125,1,night,other
ids-16,2023-08-17 19:54:06,130,$1 to < $3,1,2,Mom: Chicharrones de rueda,2,Salty,SKIPPED,320,0,evening,craving
ids-26,2023-08-17 19:45:12,160,$0 to < $1,3,6,lays potato chips,2,Salty,SKIPPED,170,0,afternoon,availability
ids-16,2023-08-17 19:42:22,150,$3 to < $7,2,27,fruit loops without milk,2,Sweet,SKIPPED,210,12,morning,availability
ids-26,2023-08-17 19:36:55,280,$0 to < $1,3,16,twinkies,2,Sweet,SKIPPED,370,32,afternoon,hungry/thirsty
ids-16,2023-08-17 19:34:09,410,$1 to < $3,1,21,older brother: Hostess Donettes Frosted Chocolate Mini Donuts Single Serve 6 count,3,Sweet,SKIPPED,270,27,afternoon,craving
ids-26,2023-08-17 19:27:56,140,$1 to < $3,2,26,milk chocolate M&M's ,3,Sweet,SKIPPED,15,15,evening,craving
ids-17,2023-08-17 19:21:51,290,$1 to < $3,4,10,lime lays chips ,2,Salty,SKIPPED,200,1,afternoon,hungry/thirsty
ids-17,2023-08-17 19:19:45,33,$1 to < $3,2,2,greek yogurt with granola ,20,Salty,SKIPPED,135,3,evening,energy
ids-26,2023-08-17 19:18:28,130,$1 to < $3,3,10,goldfish,3,Salty,SKIPPED,240,0,afternoon,hungry/thirsty
ids-17,2023-08-17 19:16:33,150,$1 to < $3,4,34,doritos ,2,Salty,SKIPPED,210,1,afternoon,craving
ids-26,2023-08-17 19:07:27,150,$1 to < $3,3,13,cheez its,3,Salty,SKIPPED,230,0,evening,hungry/thirsty
ids-26,2023-08-17 18:56:16,350,$1 to < $3,2,10,frosted cinnamon pop tarts ,5,Sweet,SKIPPED,240,30,morning,hungry/thirsty
ids-33,2023-08-17 14:11:15,87,$3 to < $7,1,13,gummy bears,0,Sweet,SKIPPED,9.7,13,night,craving
ids-33,2023-08-17 14:09:00,200,$3 to < $7,2,15,pocky,4,Salty,SKIPPED,75,12,afternoon,other
ids-36,2023-08-17 14:01:16,120,$1 to < $3,3,5,nature valley bar ,5,Sweet,SKIPPED,23,13,afternoon,craving
ids-33,2023-08-17 13:58:24,41,$3 to < $7,5,5,pineapple,0.5,Sweet,SKIPPED,0.8,8.1,evening,availability
ids-36,2023-08-17 13:58:06,100,$3 to < $7,4,1,popcorn,1.5,Salty,SKIPPED,250,10,afternoon,craving
ids-33,2023-08-17 13:56:29,241,$3 to < $7,1,9,starbursts,0.2,Sweet,SKIPPED,1.2,34,night,hungry/thirsty
ids-36,2023-08-17 13:51:43,384,$3 to < $7,2,8,"
honey bun ",3.8,Sweet,SKIPPED,259,22,evening,craving
ids-33,2023-08-17 13:47:20,251,$3 to < $7,5,18,skittles,0.1,Sweet,SKIPPED,9.3,47,afternoon,craving
ids-36,2023-08-17 13:42:55,147,$3 to < $7,2,9,Doritos  ,2.1,Salty,SKIPPED,196,0.7,evening,craving
ids-36,2023-08-17 13:37:51,250,$1 to < $3,3,7,skittles ,0,Sweet,SKIPPED,0,45,evening,craving
ids-7,2023-08-17 08:54:54,170,$1 to < $3,1,17,Hot Cheetos,1,Salty,ddc1b94c-3561-4bc9-98e5-326b206a7067,250,1,evening,hungry/thirsty
ids-33,2023-08-17 08:54:26,95,$1 to < $3,1,2,apple,0.5,Sweet,SKIPPED,1.8,19,evening,hungry/thirsty
ids-12,2023-08-17 08:54:20,30,$0 to < $1,5,0,cucumber,3,Salty,5ed0e5e4-799f-44b6-8f67-0d6c206a7067,0,0,evening,availability
ids-34,2023-08-17 08:54:04,170,$1 to < $3,2,20,Hot cheetos,1,Salty,SKIPPED,250,0,afternoon,craving
ids-35,2023-08-17 08:53:44,0,$1 to < $3,5,0,water,0,Sweet,SKIPPED,0,0,afternoon,hungry/thirsty
ids-17,2023-08-17 08:52:35,132,$1 to < $3,2,6,granola bar ,2.6,Sweet,SKIPPED,82,8,morning,energy
ids-15,2023-08-17 08:52:29,200,$0 to < $1,1,8,White Chip Macadamia cookie ,2,Sweet,SKIPPED,190,14,evening,availability
ids-31,2023-08-17 08:52:13,140,$3 to < $7,4,33,M&M,1,Sweet,SKIPPED,20,19,evening,availability
ids-4,2023-08-17 08:52:08,240,$3 to < $7,3,7,protein cookies ,15,Sweet,2de3f835-8b38-43aa-a2de-e653206a7067,20,1,afternoon,energy
ids-21,2023-08-17 08:52:00,210,$1 to < $3,3,24,lenny and larry protein cookies,8,Salty,SKIPPED,115,12,morning,energy
ids-33,2023-08-17 08:51:46,150,$3 to < $7,4,25,Doritos flamin Hot limon,2,Salty,SKIPPED,190,0.5,afternoon,availability
ids-16,2023-08-17 08:51:45,90,$0 to < $1,3,3,"cucumber, lime, and tajin  ",0,Salty,SKIPPED,25,0.9,afternoon,craving
ids-30,2023-08-17 08:51:44,210,$1 to < $3,3,12,reese's cup,5,Sweet,SKIPPED,150,21,evening,craving
ids-7,2023-08-17 08:51:37,130,$3 to < $7,2,10,Dunkin Donuts Strawberry Dragonfruit Refresher (Medium),1,Sweet,73fb7b3b-d9db-49ee-9f27-9419206a7067,15,29,morning,hungry/thirsty
ids-22,2023-08-17 08:51:24,160,$3 to < $7,3,8,trail mix kirkland,5,Salty,SKIPPED,40,10,afternoon,hungry/thirsty
ids-35,2023-08-17 08:50:12,211,$1 to < $3,3,4,protein bar ,20,Sweet,SKIPPED,115,12,afternoon,hungry/thirsty
ids-15,2023-08-17 08:50:07,243,$1 to < $3,2,5,Broccoli cheddar soup,13.4,Salty,SKIPPED,372,4.1,evening,hungry/thirsty
ids-12,2023-08-17 08:50:06,45,$3 to < $7,4,0,Watermelon ,0.9,Sweet,52e88d41-7e95-4289-8f2b-4951206a7067,1.5,9.4,evening,availability
ids-23,2023-08-17 08:50:00,170,$1 to < $3,4,4,cookie,2,Sweet,bfeeeb6a-34e5-4193-b0fd-fc30206a7067,40,13,evening,craving
ids-26,2023-08-17 08:49:47,130,$1 to < $3,3,11,doritos ,2,Salty,SKIPPED,200,0,evening,hungry/thirsty
ids-34,2023-08-17 08:49:16,90,$3 to < $7,3,15,Fruit Snacks,1,Sweet,SKIPPED,25,13,afternoon,craving
ids-22,2023-08-17 08:49:11,70,$3 to < $7,3,3,Gogo squeeze apple sauce,0,Sweet,SKIPPED,0,13,afternoon,hungry/thirsty
ids-20,2023-08-17 08:48:45,70,$3 to < $7,3,18,Black Forest Fruit Snacks,1,Sweet,SKIPPED,25,10,evening,availability
ids-21,2023-08-17 08:48:33,100,$1 to < $3,3,20,chewy granola bar,1,Salty,SKIPPED,75,5,morning,energy
ids-17,2023-08-17 08:48:10,90,$1 to < $3,4,7,cookies ,1.7,Sweet,SKIPPED,5,4.3,evening,hungry/thirsty
ids-11,2023-08-17 08:48:08,90,$3 to < $7,1,9,welchs fruit snacks,1,Sweet,SKIPPED,10,10,afternoon,availability
ids-15,2023-08-17 08:48:02,140,$0 to < $1,2,3,Baked bbq chips ,2,Sweet,30f7f8eb-219b-4303-89b9-6134206a7067,180,3,night,availability
ids-33,2023-08-17 08:46:46,149,$3 to < $7,4,12,lays,1.8,Salty,21d080a1-e033-44ed-b73d-1b37206a7067,148,0.1,afternoon,hungry/thirsty
ids-34,2023-08-17 08:46:34,150,$1 to < $3,3,30,Flaming Hot nacho Doritos,2,Salty,SKIPPED,190,1,afternoon,craving
ids-26,2023-08-17 08:46:33,150,$1 to < $3,3,7,pringles,1,Salty,SKIPPED,150,0,afternoon,hungry/thirsty
ids-30,2023-08-17 08:46:29,130,$1 to < $3,3,13,gold fish ,3,Salty,SKIPPED,240,1,afternoon,hungry/thirsty
ids-24,2023-08-17 08:46:27,285,$3 to < $7,2,6,Pizza ,12.2,Sweet,SKIPPED,640,3.8,afternoon,availability
ids-22,2023-08-17 08:46:18,160,$3 to < $7,1,10,chips ahoy,1,Sweet,SKIPPED,105,11,evening,hungry/thirsty
ids-14,2023-08-17 08:45:44,210,$3 to < $7,5,25,honey bun,3,Sweet,SKIPPED,160,10,afternoon,craving
ids-2,2023-08-17 08:45:35,679,$7 or more,3,14,steak,62,Salty,SKIPPED,146,0,evening,other
ids-19,2023-08-17 08:45:21,140,$0 to < $1,4,7,lornadoone,1,Sweet,SKIPPED,150,5,morning,availability
ids-27,2023-08-17 08:44:54,121,$1 to < $3,1,10,ice cream ,2.3,Sweet,fea787d9-b89e-4b3f-b3e3-3d25206a7067,74,1.7,afternoon,craving
ids-20,2023-08-17 08:44:25,170,$1 to < $3,1,36,Hot Cheetos,1,Salty,SKIPPED,250,0,afternoon,craving
ids-13,2023-08-17 08:44:10,160,$1 to < $3,2,5,lays ,2,Salty,SKIPPED,170,1,evening,craving
ids-32,2023-08-17 08:44:09,10,$1 to < $3,2,21,Monster energy drink Ultra strawberry Dreams,0,Sweet,19c4721d-bf6b-4481-b170-12d6206a7067,260,0,afternoon,energy
ids-22,2023-08-17 08:43:53,223,$3 to < $7,1,10,Oreos,5.9,Sweet,SKIPPED,95,12,evening,hungry/thirsty
ids-11,2023-08-17 08:43:46,210,$1 to < $3,1,12,cheez it ,4,Salty,SKIPPED,370,0,evening,availability
ids-18,2023-08-17 08:43:35,50,$3 to < $7,2,8,pulparindo tamarind snack ,0,Sweet,SKIPPED,120,10,afternoon,craving
ids-21,2023-08-17 08:43:28,160,$1 to < $3,2,24,cheetos,2,Salty,SKIPPED,230,0,afternoon,craving
ids-31,2023-08-17 08:43:00,260,$3 to < $7,3,22,Bagel,8,Sweet,3584cfd9-a8be-494a-bc9f-57de206a7067,390,3,evening,availability
ids-30,2023-08-17 08:42:24,170,$1 to < $3,1,15,Hot Cheetos ,1,Sweet,SKIPPED,250,0,evening,craving
ids-27,2023-08-17 08:42:22,78,$3 to < $7,4,1,egg ,6,Salty,9371d6d4-bc18-439c-a95d-5c64206a7067,62,0.6,morning,energy
ids-26,2023-08-17 08:41:18,80,$3 to < $7,3,10,ritz crackers,1,Salty,SKIPPED,130,1,afternoon,hungry/thirsty
ids-7,2023-08-17 08:41:11,510,$3 to < $7,1,13,Cosmic Brownie,4,Sweet,63e6eae6-b807-4376-88e1-1ab8206a7067,280,42,morning,availability
ids-28,2023-08-17 08:41:11,233,$3 to < $7,2,7,Chocolate Brownie,3.1,Sweet,SKIPPED,172,15,night,craving
ids-34,2023-08-17 08:41:01,70,$3 to < $7,3,20,Ritz Crackers,1,Salty,SKIPPED,115,1,evening,hungry/thirsty
ids-24,2023-08-17 08:40:40,94.6,$1 to < $3,5,6,apple ,0.43,Sweet,SKIPPED,0,18.9,evening,craving
ids-20,2023-08-17 08:40:31,160,$3 to < $7,2,14,White Cheddar Popcorn,4,Salty,SKIPPED,240,2,night,other
ids-2,2023-08-17 08:40:24,85,$3 to < $7,4,9,watermelon,1.7,Sweet,SKIPPED,3,17,evening,hungry/thirsty
ids-4,2023-08-17 08:40:14,1,$1 to < $3,2,10,chocolate croissant,8,Sweet,cc24d71f-31cf-4ddb-bd67-653d206a7067,23,19,evening,availability
ids-22,2023-08-17 08:40:11,140,$3 to < $7,4,10,yoplait yogurt,5,Salty,SKIPPED,90,19,afternoon,hungry/thirsty
ids-25,2023-08-17 08:39:36,180,$1 to < $3,1,14,takis ,2,Salty,SKIPPED,410,1,afternoon,availability
ids-3,2023-08-17 08:39:34,160,$1 to < $3,3,5,chips,2,Salty,SKIPPED,0.6,0,evening,craving
ids-17,2023-08-17 08:39:16,300,$1 to < $3,4,8,croissant ,6,Salty,SKIPPED,330,5,morning,hungry/thirsty
ids-29,2023-08-17 08:39:02,410,$3 to < $7,5,25,met-rx 32 g protien bar ,32,Sweet,283541ff-ce1d-4685-b5ca-9c8d206a7067,320,27,afternoon,energy
ids-24,2023-08-17 08:38:51,327,$3 to < $7,3,6,Peanut better and jelly,10.3,Sweet,SKIPPED,482.7,12.1,evening,craving
ids-19,2023-08-17 08:38:31,90,$1 to < $3,3,14,chewy,1,Sweet,SKIPPED,80,7,morning,emotional
ids-15,2023-08-17 08:38:21,200,$0 to < $1,2,4,Ms Vickies Jalapeno Chips,3,Salty,b432b213-2299-4469-b311-259d206a7067,180,2,night,availability
ids-23,2023-08-17 08:38:10,300,$3 to < $7,5,8,Costco Croissant ,6,Salty,1388bdf4-c177-4ed7-a0b3-bfe9206a7067,330,5,afternoon,availability
ids-28,2023-08-17 08:37:11,280,$3 to < $7,3,3,Tuna Sandwich,19,Salty,SKIPPED,558.75,6,evening,availability
ids-18,2023-08-17 08:37:01,140,$3 to < $7,2,13,lornadoone shortbread cookies ,1,Sweet,SKIPPED,150,5,evening,hungry/thirsty
ids-13,2023-08-17 08:36:58,105,$0 to < $1,5,1,a banana  ,1.3,Sweet,SKIPPED,0,0,afternoon,energy
ids-32,2023-08-17 08:36:43,230,$3 to < $7,4,24,King energy Chocolate Chunk,10,Sweet,cd71eabd-f186-4532-a694-87db206a7067,160,13,evening,energy
ids-24,2023-08-17 08:35:38,369,$1 to < $3,2,9,Beef Jerky ,30,Sweet,SKIPPED,1870,8,evening,craving
ids-20,2023-08-16 09:07:58,80,$3 to < $7,2,20,Welch's Fruit Snacks,1,Sweet,SKIPPED,10,12,night,craving
ids-30,2023-08-16 09:05:51,100,$1 to < $3,3,13,Snyder's mini pretzels ,2,Salty,SKIPPED,220,1,evening,hungry/thirsty
ids-33,2023-08-16 09:05:46,16,$3 to < $7,3,16,ritz crackers,0.2,Salty,f64ba48f-632a-47d3-928d-fbf0206a7067,29,0.3,evening,hungry/thirsty
ids-3,2023-08-16 09:04:51,25,$1 to < $3,4,9,strawberry banna baby food ,0,Sweet,SKIPPED,0,1,morning,craving
ids-16,2023-08-16 09:04:26,150,$1 to < $3,2,27,fruit loops,2,Sweet,SKIPPED,210,12,evening,other
ids-27,2023-08-16 09:04:11,120,$3 to < $7,1,6,mini churros ,4,Sweet,5289e815-97b0-443e-99a7-d410206a7067,227,12,afternoon,craving
ids-32,2023-08-16 09:04:09,140,$1 to < $3,2,6,Coca cola glass bottle 12 oz,0,Sweet,8bd0930c-dcda-4602-a431-d297206a7067,43,39,evening,hungry/thirsty
ids-10,2023-08-16 09:04:09,70,$1 to < $3,2,21,Welch's fruit snacks ,1,Sweet,SKIPPED,20,10,evening,craving
ids-4,2023-08-16 09:04:09,190,$0 to < $1,2,20,M&Ms,2,Sweet,4a3976e9-f8ad-4fce-9ab8-4d70206a7067,105,16,evening,energy
ids-13,2023-08-16 09:04:05,80,$0 to < $1,2,20,a mini Hershey's bar,0,Sweet,SKIPPED,5,9,evening,craving
ids-31,2023-08-16 09:04:05,250,$1 to < $3,2,17,Skittles ,0,Sweet,00bdcd17-6ee6-48e6-9da4-064a206a7067,10,45,evening,availability
ids-28,2023-08-16 09:03:58,100,$1 to < $3,3,16,"Chewy Granola Bar, Chocolate Chips",1,Sweet,SKIPPED,70,7,afternoon,availability
ids-11,2023-08-16 09:03:51,100,$1 to < $3,4,5,Nature valley granola bar,7,Sweet,4774d09a-4605-434d-bd66-c1b7206a7067,70,6,morning,availability
ids-26,2023-08-16 09:03:18,100,$0 to < $1,3,7,chewy granola bar ,1,Sweet,SKIPPED,59,5,evening,hungry/thirsty
ids-7,2023-08-16 09:03:07,90,$3 to < $7,4,21,Welch's fruit snacks,1,Sweet,54be3b61-bae2-49b4-8321-1104206a7067,25,13,afternoon,availability
ids-22,2023-08-16 09:02:51,50,$1 to < $3,2,8,fruit roll ups,0,Sweet,SKIPPED,50,7,evening,craving
ids-20,2023-08-16 09:02:50,290,$7 or more,1,35,Maruchan Noodles.,6,Salty,SKIPPED,1180,2,afternoon,hungry/thirsty
ids-23,2023-08-16 09:02:36,210,$1 to < $3,4,18,Hershey ,4,Sweet,3ab8ef20-0043-4f87-9958-3f47206a7067,30,20,evening,craving
ids-25,2023-08-16 09:02:20,150,$1 to < $3,2,14,hot fries ,2,Salty,SKIPPED,280,1,afternoon,craving
ids-2,2023-08-16 09:02:09,150,$3 to < $7,2,10,Doritos: flamin hot Limon,2,Salty,SKIPPED,190,1,morning,hungry/thirsty
ids-14,2023-08-16 09:01:52,150,$3 to < $7,4,32,cheeze it,3,Salty,SKIPPED,230,0,afternoon,availability
ids-37,2023-08-16 09:01:52,80,$3 to < $7,2,17,Fruit by the foot,0,Sweet,c2cfb9a7-356f-48a7-9ecd-4949206a7067,50,10,morning,craving
ids-29,2023-08-16 09:01:46,150,$1 to < $3,5,21,protien shake fair life ,30,Sweet,ba7f1cd2-339e-46a2-8488-edc0206a7067,230,2,afternoon,energy
ids-12,2023-08-16 09:01:11,124,$1 to < $3,5,5,Fruit salad ,1.3,Sweet,cb5be107-b32e-4b40-b70e-853b206a7067,2.7,16,afternoon,availability
ids-17,2023-08-16 09:00:51,106,$3 to < $7,2,3,popcorn ,3.1,Salty,SKIPPED,290,0.3,evening,hungry/thirsty
ids-24,2023-08-16 09:00:49,82,$3 to < $7,5,7,Pineapple ,0.89,Sweet,SKIPPED,0,16,night,craving
ids-3,2023-08-16 09:00:42,148,$1 to < $3,3,5,cookies ,0,Sweet,SKIPPED,93,9.9,afternoon,craving
ids-27,2023-08-16 09:00:25,70,$1 to < $3,1,17,chips,1,Salty,33a51607-b7f6-47ba-859d-eff8206a7067,260,0,afternoon,hungry/thirsty
ids-2,2023-08-16 09:00:11,40,$3 to < $7,4,8,strawberry apple baby puffs,0,Salty,SKIPPED,0,1,evening,craving
ids-7,2023-08-16 09:00:01,300,$3 to < $7,3,25,Oatmeal cream pies,3,Sweet,ba0d0d61-e31b-4f52-b588-8ee1206a7067,310,26,morning,craving
ids-32,2023-08-16 09:00:00,140,$3 to < $7,4,8,Mission tortilla chips strips ,2,Salty,a6b4eb91-9a46-41dd-9cb0-ce0b206a7067,90,0,night,availability
ids-21,2023-08-16 08:59:59,178,$1 to < $3,3,12,Tortrix Corn Chips(Lime Flavor),2,Salty,SKIPPED,220,0,afternoon,craving
ids-29,2023-08-16 08:58:46,40,$3 to < $7,5,25,met-rx protein  bar ,32,Sweet,445c50e9-84a6-480b-9fb3-813d206a7067,320,27,afternoon,energy
ids-34,2023-08-16 08:58:32,300,$7 or more,3,30,Grape/Strawberry Uncrushable,9,Sweet,ec615eba-89a6-45ca-8e25-3efc206a7067,280,14,morning,hungry/thirsty
ids-19,2023-08-16 08:57:34,80,$7 or more,4,18,fruit snacks ,0,Sweet,SKIPPED,20,11,morning,emotional
ids-22,2023-08-16 08:57:15,80,$3 to < $7,3,9,Mott's fruits snack,0,Sweet,SKIPPED,35,9,afternoon,hungry/thirsty
ids-18,2023-08-16 08:56:28,90,$7 or more,3,22,Chewy Quakers ,1,Salty,SKIPPED,80,7,evening,craving
ids-28,2023-08-16 08:56:24,156,$1 to < $3,1,18,Takis,2.2,Salty,SKIPPED,207,0.8,evening,availability
ids-15,2023-08-16 08:55:11,170,$1 to < $3,1,10,Hot Cheetos,1,Salty,08ad7e1d-0b59-4a68-a5b7-91e5206a7067,250,0,night,craving
ids-24,2023-08-16 08:54:49,110,$1 to < $3,5,6,Banana ,1,Sweet,SKIPPED,0,15,afternoon,availability
ids-36,2023-08-15 13:57:51,250,$1 to < $3,3,7,skittles,0,Sweet,SKIPPED,10,45,evening,craving
ids-36,2023-08-15 13:49:39,250,$1 to < $3,3,9,skittles,0,Sweet,SKIPPED,10,45,evening,craving
ids-12,2023-08-15 09:24:21,220,$1 to < $3,1,38,maruchan  shrimp cup noodles ,5,Salty,0e77801a-98a4-417e-8baa-550d206a7067,1000,4,night,hungry/thirsty
ids-35,2023-08-15 09:23:21,70,$1 to < $3,2,3,fruit snack,0,Sweet,SKIPPED,20,10,afternoon,availability
ids-33,2023-08-15 09:21:21,150,$3 to < $7,2,12,bag of chips,2,Salty,85a5e87f-4517-4f7e-9f74-3d1d206a7067,210,1,afternoon,hungry/thirsty
ids-4,2023-08-15 09:19:57,290,$1 to < $3,4,15,protein bar ,20,Sweet,c72095b0-aa1f-4ac4-b270-bf56206a7067,95,2,morning,energy
ids-25,2023-08-15 09:19:37,202,$3 to < $7,5,1,mango ,3,Sweet,4a9a3e66-e5c3-47e7-9ac9-c0d4206a7067,1,45,evening,hungry/thirsty
ids-31,2023-08-15 09:19:35,170,$1 to < $3,2,34,Pop Tart ,2,Sweet,b725654a-167d-4771-ab5e-6edd206a7067,115,14,evening,availability
ids-23,2023-08-15 09:19:22,190,$3 to < $7,3,9,Nature Valley Original Granola Bar ,1,Sweet,843a82dd-79f6-4e82-abad-20ae206a7067,140,11,morning,availability
ids-14,2023-08-15 09:19:05,140,$1 to < $3,2,34,Nacho Cheese doritos,2,Salty,SKIPPED,200,2,afternoon,availability
ids-2,2023-08-15 09:18:46,30,$3 to < $7,3,6,Olive Garden Seasoned Croutons,1,Salty,SKIPPED,80,0,afternoon,craving
ids-10,2023-08-15 09:18:42,140,$3 to < $7,3,12,Roasted and Salted Trail Mix,5,Salty,SKIPPED,40,6,evening,hungry/thirsty
ids-16,2023-08-15 09:18:42,250,$1 to < $3,2,2,chocolate chip clif bar,10,Sweet,SKIPPED,140,21,afternoon,energy
ids-22,2023-08-15 09:18:39,90,$3 to < $7,4,12,Welch's fruit snack,1,Sweet,SKIPPED,25,13,afternoon,craving
ids-3,2023-08-15 09:18:39,744,$7 or more,4,6,empanada,25,Salty,SKIPPED,977,4.1,evening,hungry/thirsty
ids-27,2023-08-15 09:18:39,300,$3 to < $7,2,12,chocolate croissant ,5,Sweet,SKIPPED,300,11,morning,hungry/thirsty
ids-28,2023-08-15 09:18:39,251,$1 to < $3,2,10,Skittles,0.1,Sweet,SKIPPED,9.3,47,evening,hungry/thirsty
ids-20,2023-08-15 09:18:36,170,$3 to < $7,1,34,Frosted Strawberry Poptart.,2,Sweet,SKIPPED,115,14,afternoon,hungry/thirsty
ids-26,2023-08-15 09:18:34,100,$0 to < $1,3,7,chewy granola bar.,1,Sweet,SKIPPED,50,5,afternoon,hungry/thirsty
ids-24,2023-08-15 09:18:33,32,$3 to < $7,5,7,Strawberry ,0.7,Sweet,SKIPPED,0,4.9,evening,craving
ids-29,2023-08-15 09:18:33,45,$3 to < $7,5,25,MET-Rx protein bar ,32,Sweet,1d5a0af1-122d-40d1-bf81-3dbf206a7067,320,27,afternoon,energy
ids-32,2023-08-15 09:18:33,100,$1 to < $3,2,39,Reese's Take 5 ,2,Sweet,abed11e7-a001-4213-9157-e02a206a7067,105,9,evening,availability
ids-13,2023-08-15 09:18:32,95,$0 to < $1,5,1,green apple,0.5,Sweet,SKIPPED,0,10,morning,hungry/thirsty
ids-7,2023-08-15 09:18:32,60,$1 to < $3,1,6,Lifesaver,0,Sweet,49b58ef2-a500-4fbc-b356-586a206a7067,0,12,evening,craving
ids-21,2023-08-15 09:18:32,100,$1 to < $3,3,14,Haribo Gummy Bears,2,Salty,SKIPPED,5,14,evening,craving
ids-8,2023-08-15 09:18:31,117,$1 to < $3,4,14,GranolaBar,1.6,Sweet,SKIPPED,70,8.1,afternoon,energy
ids-11,2023-08-15 09:18:03,110,$1 to < $3,3,8,yogurt,11,Sweet,82327721-df5d-4798-a1cb-390e206a7067,65,13,morning,availability
ids-19,2023-08-15 09:16:07,52,$3 to < $7,3,23,gold fish,1.8,Salty,SKIPPED,159,2,evening,availability
ids-18,2023-08-15 09:15:11,90,$7 or more,4,10,Welch's fruit snack ,1,Sweet,SKIPPED,10,12,evening,availability
ids-5,2023-08-15 09:13:53,170,$3 to < $7,1,23,Hot Cheetos,1,Salty,SKIPPED,250,0,evening,craving
ids-9,2023-08-15 09:12:28,131,$0 to < $1,5,3,banana,1.6,Sweet,SKIPPED,1.5,18,morning,energy
